Days,Time,Building and Room,Seats,Enrolled,Waits,Dept_name,
TBA, , TBA, 0, 48, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 104, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 38, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 17, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 2, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 37, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 3, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 24, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 6, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 10, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 14, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 9, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 7, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 20, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 5, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 10, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 47, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 25, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 55, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 0, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 24, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 3, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 7, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 27, 0, THE GRADUATE SCHOOL(LGS), 
TBA, , TBA, 0, 36, 0, THE GRADUATE SCHOOL(LGS), 
-T-R---, 1:00P-2:20P, Eads / 103, 19, 10, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 11:30A-12:50P, Steinberg / 105, 100, 35, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M------, 4:00P-4:50P, Kemper / 103, 15, 11, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-----, 4:00P-4:50P, Kemper / 103, 15, 14, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 10:00A-10:50A, Kemper / 211, 15, 10, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 11:30A-12:50P, Steinberg / 105, 200, 184, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-----, 5:00P-5:50P, Kemper / 103, 20, 15, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 11:00A-11:50A, Kemper / 211, 15, 13, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
---R---, 5:00P-5:50P, Kemper / 103, 20, 11, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 9:00A-9:50A, Kemper / 103, 20, 18, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 10:00A-10:50A, Kemper / 103, 20, 18, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 11:30A-12:50P, Kemper / 103, 40, 34, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 2:30P-3:50P, Kemper / 103, 40, 16, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 4:00P-5:20P, Busch / 202, 40, 29, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 10:00A-11:20A, Kemper / 103, 40, 34, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 10:00A-11:20A, Kemper / 103, 40, 35, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 1:00P-2:20P, Kemper / 103, 40, 13, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 1:00P-2:20P, Kemper / 103, 40, 21, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-----, 2:30P-5:20P, Kemper / 211, 12, 6, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
---R---, 2:30P-5:20P, Kemper / 211, 0, 14, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
--W----, 10:00A-12:50P, Kemper / 211, 12, 9, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-----, 6:00P-8:50P, Kemper / 211, 12, 7, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
TBA, , TBA, 10, 0, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 10:00A-11:20A, Kemper / 103, 40, 34, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 2:30P-3:50P, Kemper / 103, 40, 16, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 4:00P-5:20P, Busch / 202, 40, 29, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 10:00A-11:20A, Kemper / 103, 40, 35, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
-T-R---, 1:00P-2:20P, Kemper / 103, 40, 13, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 1:00P-2:20P, Kemper / 103, 40, 21, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
--W----, 4:00P-4:50P, Kemper / 103, 20, 22, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
--W----, 5:00P-5:50P, Kemper / 103, 20, 22, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
---R---, 4:00P-4:50P, Kemper / 103, 20, 24, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 11:00A-11:50A, Kemper / 103, 20, 20, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
----F--, 12:00P-12:50P, Kemper / 103, 20, 21, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 11:30A-12:50P, TBA, 40, 40, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
--W----, 2:30P-5:20P, Kemper / 211, 12, 12, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W----, 11:30A-12:50P, TBA, 40, 40, 0, ART HISTORY AND ARCHAEOLOGY(L01), 
M-W-F--, 10:00A-10:50A, Music Cls Bldg / 102, 25, 13, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 10:00A-11:20A, Eads / 207, 16, 13, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 10:00A-11:20A, Danforth Ctr / 233, 18, 8, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 2:30P-3:50P, Seigle / 104, 19, 14, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 4:00P-5:20P, Simon / 021, 15, 14, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 4:00P-5:20P, Cupples II / L011, 15, 5, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 1:00P-2:20P, Cupples II / L001, 15, 6, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 1:00P-2:20P, Ridgley / 107, 19, 17, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 4:00P-5:20P, Ridgley / 107, 14, 9, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 2:30P-3:50P, Sever / 300, 15, 8, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 1:00P-2:20P, Cupples II / L007, 15, 10, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 11:30A-12:50P, Cupples II / L001, 20, 15, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 10:00A-11:20A, Eads / 212, 15, 5, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 2:30P-3:50P, Cupples II / L011, 15, 6, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 2:30P-3:50P, Eads / 203, 15, 7, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 1:00P-2:20P, Mallinckrodt / 326, 15, 13, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 10:00A-11:20A, Lopata House / 11, 15, 5, 0, COMPARATIVE LITERATURE(L16), 
----F--, 1:00P-3:20P, January Hall / 20, 14, 6, 0, COMPARATIVE LITERATURE(L16), 
M------, 4:00P-6:20P, McDonnell / 361, 15, 8, 0, COMPARATIVE LITERATURE(L16), 
---R---, 2:30P-4:50P, Eads / 210, 15, 11, 0, COMPARATIVE LITERATURE(L16), 
--W----, 3:00P-5:20P, Busch / 14, 10, 7, 0, COMPARATIVE LITERATURE(L16), 
--W----, 4:00P-6:20P, Cupples II / L007, 20, 14, 0, COMPARATIVE LITERATURE(L16), 
TBA, , See Dept /, 3, 0, 0, COMPARATIVE LITERATURE(L16), 
-T-R---, 11:30A-12:50P, Simon / 021, 15, 15, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 10:00A-11:20A, Cupples II / 203, 15, 15, 0, COMPARATIVE LITERATURE(L16), 
M-W----, 4:00P-5:20P, Seigle / L016, 0, 13, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 10:00A-11:20A, Seigle / L016, 0, 10, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 2:30P-3:50P, Seigle / L016, 0, 8, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 10:00A-11:20A, Danforth Ctr / 233, 0, 16, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 1:00P-2:20P, Seigle / 303, 0, 14, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 1:00P-2:20P, McDonnell / 361, 60, 37, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 8:30A-9:50A, Seigle / 111, 0, 12, 0, FILM AND MEDIA STUDIES(L53), 
M------, 7:00P-10:00P, Brown / 100, 14, 12, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 10:00A-11:20A, Seigle / 408, 19, 7, 0, FILM AND MEDIA STUDIES(L53), 
M------, 7:00P-10:00P, Seigle / L006, 19, 7, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 8:30A-9:50A, Music Cls Bldg / 103, 15, 8, 0, FILM AND MEDIA STUDIES(L53), 
--W----, 4:00P-6:50P, Brown / 100, 15, 8, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 1:00P-2:20P, Seigle / 306, 19, 8, 0, FILM AND MEDIA STUDIES(L53), 
-T-----, 4:00P-6:50P, Brown / 100, 19, 8, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 1, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
TBA, , TBA, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 11:30A-12:50P, Seigle / 408, 19, 9, 0, FILM AND MEDIA STUDIES(L53), 
M------, 4:00P-6:50P, Brown / 100, 19, 9, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 2:30P-3:50P, Seigle / 408, 17, 17, 0, FILM AND MEDIA STUDIES(L53), 
--W----, 4:00P-6:50P, Seigle / L006, 17, 17, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 11:30A-12:50P, Seigle / 301, 73, 73, 0, FILM AND MEDIA STUDIES(L53), 
--W----, 7:00P-10:00P, Brown / 100, 73, 73, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 2:30P-3:50P, Life Sciences / 118, 35, 35, 0, FILM AND MEDIA STUDIES(L53), 
-T-----, 4:00P-6:50P, Seigle / L006, 35, 35, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 10:00A-11:20A, Seigle / 210, 25, 26, 0, FILM AND MEDIA STUDIES(L53), 
-T-----, 7:00P-10:00P, Brown / 100, 25, 26, 0, FILM AND MEDIA STUDIES(L53), 
-T-R---, 1:00P-2:20P, Seigle / 303, 13, 17, 0, FILM AND MEDIA STUDIES(L53), 
---R------R---, 4:00P-6:50P7:00P-10:00P, Brown / 100   Brown / 100, 0, 0, 0, FILM AND MEDIA STUDIES(L53), 
M-W----, 10:00A-11:20A, Danforth Ctr / 233, 18, 8, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
M-W----, 2:30P-3:50P, Seigle / 210, 19, 18, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
-T-R---, 4:00P-5:20P, Cupples II / L011, 15, 5, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
-T-R---, 1:00P-2:20P, Ridgley / 107, 19, 17, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
TBA, , TBA, 0, 2, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
TBA, , TBA, 10, 3, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
-T-R---, 2:30P-3:50P, Cupples II / L011, 15, 6, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
M-W----, 11:30A-12:50P, Cupples II / 203, 18, 15, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
M-W----, 10:00A-11:20A, Lopata House / 11, 15, 5, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
--W----, 2:30P-4:50P, Eads / 205, 8, 1, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
TBA, , (None) /, 0, 0, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
M-W----, 4:00P-5:20P, Seigle / 205, 20, 20, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
-T-R---, 11:30A-12:50P, Simon / 021, 15, 15, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
TBA, , (None) /, 1, 1, 0, INTERDISCIPLINARY PROJECT IN THE HUMANITIES(L93), 
M-W-F--, 1:00P-1:50P, Cupples II / L011, 15, 14, 0, MEDICAL HUMANITIES(L85), 
M-W----, 10:00A-11:20A, Rudolph / 203, 45, 44, 0, MEDICAL HUMANITIES(L85), 
M-W----, 11:30A-12:50P, Rudolph / 203, 45, 37, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 10:00A-11:20A, Somers Family / 249, 45, 33, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 10:00A-11:20A, January Hall / 20, 22, 20, 0, MEDICAL HUMANITIES(L85), 
M-W----, 2:30P-3:50P, Cupples I / 218, 19, 17, 0, MEDICAL HUMANITIES(L85), 
M-W----, 11:30A-12:50P, Seigle / L003, 35, 34, 0, MEDICAL HUMANITIES(L85), 
M-W----, 10:00A-10:50A, Simon / 023, 80, 64, 0, MEDICAL HUMANITIES(L85), 
----F--, 10:00A-10:50A, Eads / 207, 20, 14, 0, MEDICAL HUMANITIES(L85), 
----F--, 10:00A-10:50A, Eads / 116, 20, 13, 0, MEDICAL HUMANITIES(L85), 
----F--, 10:00A-10:50A, Cupples I / 111, 20, 17, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 1:00P-2:20P, Simon / 021, 15, 7, 0, MEDICAL HUMANITIES(L85), 
---R---, 3:00P-3:50P, Eads / 102, 15, 14, 0, MEDICAL HUMANITIES(L85), 
-T-----, 2:30P-5:20P, Seigle / 205, 15, 14, 0, MEDICAL HUMANITIES(L85), 
M-W----, 4:00P-5:20P, Mallinckrodt / 303, 35, 35, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 8:30A-9:50A, Eads / 210, 15, 15, 0, MEDICAL HUMANITIES(L85), 
M-W----, 11:30A-12:50P, Mallinckrodt / 305, 12, 12, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 1:00P-2:20P, Seigle / 305, 20, 22, 0, MEDICAL HUMANITIES(L85), 
----F--, 10:00A-10:50A, Ridgley / 219, 20, 20, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 10:00A-11:20A, Eads / 210, 15, 15, 0, MEDICAL HUMANITIES(L85), 
-T-R---, 1:00P-2:20P, Eads / 203, 16, 16, 0, MEDICAL HUMANITIES(L85), 
-T-----, 3:00P-4:50P, Eads / 102, 15, 15, 0, MEDICAL HUMANITIES(L85), 
M-W-F--, 9:00A-9:50A, Cupples II / L011, 15, 6, 0, PORTUGUESE(L37), 
M-W-F--, 1:00P-1:50P, January Hall / 10A, 15, 4, 0, PORTUGUESE(L37), 
-T-R---, 1:00P-2:20P, Somers Family / 251, 15, 2, 0, PORTUGUESE(L37), 
M-W----, 10:00A-11:20A, Rudolph / 203, 45, 44, 0, URBAN STUDIES(L18), 
M-W----, 11:30A-12:50P, Rudolph / 203, 45, 37, 0, URBAN STUDIES(L18), 
TBA, , TBA, 1, 0, 0, URBAN STUDIES(L18), 
-T-R---, 1:00P-2:20P, Life Sciences / 118, 35, 24, 0, URBAN STUDIES(L18), 
M-W-F--, 12:00P-12:50P, Simon / 1, 350, 321, 0, URBAN STUDIES(L18), 
-T-R---, 2:30P-3:50P, Cupples II / L007, 15, 11, 0, URBAN STUDIES(L18), 
M-W----, 2:30P-3:50P, McMillan / G052, 100, 98, 0, URBAN STUDIES(L18), 
-T-R---, 10:00A-11:20A, Life Sciences / 118, 36, 33, 0, URBAN STUDIES(L18), 
--W----, 2:00P-4:50P, TBA, 20, 0, 0, URBAN STUDIES(L18), 
-T-R---, 1:00P-2:20P, Mallinckrodt / 305, 15, 9, 0, URBAN STUDIES(L18), 
M-W----, 4:00P-5:20P, Mallinckrodt / 303, 35, 35, 0, URBAN STUDIES(L18), 
M-W----, 10:00A-11:20A, Mallinckrodt / 303, 24, 24, 0, URBAN STUDIES(L18), 
M-W----, 10:00A-11:20A, McDonnell / 362, 24, 25, 0, URBAN STUDIES(L18), 
-T-R---, 1:00P-2:20P, Seigle / 304, 24, 25, 0, URBAN STUDIES(L18), 
M------, 2:00P-4:50P, Seigle / 305, 20, 22, 0, URBAN STUDIES(L18), 
--W----, 4:00P-6:50P, Seigle / 304, 15, 15, 0, URBAN STUDIES(L18), 
---R---, 2:30P-5:20P, Cupples II / 203, 15, 15, 0, URBAN STUDIES(L18), 
--W----, 4:00P-6:50P, Cupples II / 203, 15, 17, 0, URBAN STUDIES(L18), 
M-W----, 11:30A-12:50P, Steinberg / 105, 100, 35, 0, ASIAN AMERICAN STUDIES(L46), 
M------, 4:00P-4:50P, Kemper / 103, 15, 11, 0, ASIAN AMERICAN STUDIES(L46), 
-T-----, 4:00P-4:50P, Kemper / 103, 15, 14, 0, ASIAN AMERICAN STUDIES(L46), 
----F--, 10:00A-10:50A, Kemper / 211, 15, 10, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 11:30A-12:50P, Eads / 203, 15, 12, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 1:00P-2:20P, Seigle / 103, 31, 30, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 4:00P-5:20P, Crow / 205, 25, 22, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 11:30A-12:50P, Cupples II / 230, 45, 38, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 4:00P-5:20P, Simon / 023, 78, 75, 0, ASIAN AMERICAN STUDIES(L46), 
M-W----, 2:30P-3:50P, Cupples II / L011, 19, 4, 0, ASIAN AMERICAN STUDIES(L46), 
M-W----, 10:00A-11:20A, Louderman / 461, 19, 16, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 10:00A-11:20A, Seigle / 106, 25, 17, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 10:00A-11:20A, Seigle / L002, 15, 5, 0, ASIAN AMERICAN STUDIES(L46), 
--W----, 4:00P-6:50P, Seigle / 304, 15, 15, 0, ASIAN AMERICAN STUDIES(L46), 
-T-R---, 8:30A-9:50A, Wom Bldg / ST1, 20, 19, 0, DANCE(L29), 
-T-R---, 11:30A-12:50P, Wom Bldg / ST1, 14, 9, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 1, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
M-W----, 11:30A-12:50P, Wom Bldg / ST1, 20, 6, 0, DANCE(L29), 
-T-R---, 11:30A-12:50P, Umrath / 140, 40, 37, 0, DANCE(L29), 
-T-R---, 10:00A-11:20A, Mallinckrodt / 207, 20, 15, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 0, 0, DANCE(L29), 
TBA, , TBA, 0, 1, 0, DANCE(L29), 
-T-R---, 10:00A-11:20A, Wom Bldg / ST1, 25, 13, 0, DANCE(L29), 
-T-R---, 3:00P-4:50P, Mallinckrodt / 207, 15, 4, 0, DANCE(L29), 
M-W----, 1:00P-2:20P, Mallinckrodt / 207, 20, 4, 0, DANCE(L29), 
-T-R---, 11:30A-12:50P, Mallinckrodt / 207, 25, 12, 0, DANCE(L29), 
-T-R---, 10:00A-11:20A, (None) /, 15, 6, 0, DANCE(L29), 
-T-R---, 1:00P-2:20P, Seigle / L004, 30, 29, 0, DANCE(L29), 
-T-R---, 1:00P-2:50P, Wom Bldg / ST1, 12, 9, 0, DANCE(L29), 
M-W----, 4:00P-5:20P, Mallinckrodt / 207, 20, 5, 0, DANCE(L29), 
M-W----, 11:30A-12:50P, Mallinckrodt / 207, 20, 9, 0, DANCE(L29), 
----F--, 11:30A-12:50P, Mallinckrodt / 207, 10, 7, 0, DANCE(L29), 
M-W----, 10:00A-11:20A, Mallinckrodt / 305, 30, 27, 0, DANCE(L29), 
-T-R---, 3:00P-4:20P, Wom Bldg / ST1, 20, 20, 0, DANCE(L29), 
--W----M------, 10:00A-11:20A10:00A-11:20A, Mallinckrodt / 207   Eads / 102, 0, 5, 0, DANCE(L29), 
M-W----, 2:30P-3:50P, Mallinckrodt / 207, 20, 20, 0, DANCE(L29), 
-T-R---, 10:00A-11:20A, Mallinckrodt / 101, 12, 15, 0, DANCE(L29), 
-T-R---, 5:30P-7:00P, Mallinckrodt / 207, 25, 25, 0, DANCE(L29), 
-T-R---, 1:00P-2:20P, Mallinckrodt / 207, 8, 12, 0, DANCE(L29), 
-T-R---, 3:00P-4:50P, Mallinckrodt / 207, 5, 5, 0, DANCE(L29), 
-T-----, 3:00P-3:50P, Somers Family / 215A, 15, 9, 0, FIRST-YEAR PROGRAMS(L61), 
--W----, 2:00P-2:50P, Somers Family / 224, 15, 5, 0, FIRST-YEAR PROGRAMS(L61), 
-T-----, 9:00A-9:50A, Somers Family / 215A, 15, 6, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 10:00A-11:20A, Simon / 022, 15, 12, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 1:00P-2:20P, Eads / 215, 19, 12, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 10:00A-11:20A, Seigle / 304, 18, 17, 0, FIRST-YEAR PROGRAMS(L61), 
M------, 4:00P-6:50P, Seigle / 301, 60, 52, 0, FIRST-YEAR PROGRAMS(L61), 
--W----, 2:00P-2:50P, Rudolph / 204, 15, 12, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 1:00P-2:20P, Eads / 103, 19, 10, 0, FIRST-YEAR PROGRAMS(L61), 
--W----, 3:00P-3:50P, Somers Family / 216, 40, 17, 0, FIRST-YEAR PROGRAMS(L61), 
-T-----, 5:30P-6:30P, S40 Lien / SEMA, 0, 15, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 1:00P-2:20P, Simon / 023, 75, 46, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 10:00A-11:20A, Eads / 207, 16, 13, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 10:00A-11:20A, Crow / 204, 75, 28, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 11:30A-12:50P, Rudolph / 102, 14, 4, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 11:30A-12:50P, McDonnell / 362, 16, 11, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 11:30A-12:50P, Simon / 022, 15, 14, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 2:30P-3:50P, Mallinckrodt / 305, 15, 13, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 11:30A-12:50P, Eads / 203, 15, 12, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 2:30P-3:50P, Busch / 100, 75, 63, 0, FIRST-YEAR PROGRAMS(L61), 
----F--, 1:00P-1:50P, Eads / 211, 21, 17, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 2:30P-3:50P, Rudolph / 282, 15, 10, 0, FIRST-YEAR PROGRAMS(L61), 
-T-----, 4:00P-6:20P, Rebstock / 309, 12, 11, 0, FIRST-YEAR PROGRAMS(L61), 
-T-R---, 11:30A-12:50P, Village House / 14, 12, 2, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 5:00P-6:20P, Seigle / 104, 15, 11, 0, FIRST-YEAR PROGRAMS(L61), 
---R---, 1:00P-2:50P, McDonnell / 362, 0, 27, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 10:00A-11:20A, Danforth Ctr / 233, 18, 8, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 2:30P-3:50P, Seigle / 210, 19, 18, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 1:00P-2:20P, Seigle / L004, 19, 17, 0, FIRST-YEAR PROGRAMS(L61), 
M-W----, 1:00P-2:20P, Cupples I / 115, 15, 2, 0, FIRST-YEAR PROGRAMS(L61), 
