1_value,2_value,3_value,4_value,5_value,EV,max_suit,win_rate
1,3,3,7,8,0.491845,3,0.3112
6,8,10,11,11,0.60688,3,0.80456
1,8,9,10,11,0.507314,2,0.62128
3,4,5,6,10,0.484989,2,0.45976
3,3,5,5,9,0.656598,3,0.68952
0,1,4,7,11,0.344764,3,0.41856
0,4,8,11,12,0.356801,2,0.50728
3,3,6,6,8,0.653091,2,0.6776
5,8,10,10,11,0.58267,2,0.81332
2,7,8,8,8,0.785446,3,0.93512
3,7,9,10,10,0.581329,2,0.79804
0,1,5,6,7,0.312858,2,0.28312
4,5,7,7,9,0.542483,2,0.68352
2,2,3,4,5,0.583829,3,0.43804
4,5,5,7,9,0.516506,2,0.35916
1,6,7,9,11,0.354073,2,0.45532
2,2,6,9,11,0.466194,2,0.47268
0,1,3,4,6,0.399347,3,0.32344
1,5,6,10,11,0.333323,2,0.433
4,4,5,5,6,0.661169,3,0.67844
5,5,7,8,11,0.528301,2,0.47776
2,3,6,9,11,0.361628,3,0.42408
3,7,8,11,11,0.589272,2,0.82948
2,2,4,10,10,0.684958,2,0.81136
0,2,4,4,11,0.494292,2,0.68628
1,2,6,8,9,0.322694,2,0.3536
0,5,6,6,8,0.5437,3,0.73772
3,6,7,9,12,0.380131,2,0.4816
0,1,8,10,12,0.355922,2,0.51084
0,2,4,6,9,0.311595,2,0.28496
3,4,8,9,12,0.36077,2,0.47596
2,5,8,9,10,0.377039,3,0.42636
0,4,9,11,12,0.358568,2,0.54388
2,3,5,9,12,0.388741,3,0.45788
1,2,5,6,10,0.338527,3,0.36488
1,5,6,7,10,0.367896,3,0.3052
2,3,5,9,10,0.335312,2,0.31772
1,4,5,7,7,0.545048,2,0.72172
0,0,5,5,8,0.644179,2,0.70572
6,8,10,10,11,0.596011,3,0.64988
0,2,3,5,7,0.307078,2,0.22928
1,2,5,8,11,0.329525,2,0.40276
1,4,5,9,9,0.562847,2,0.73828
1,1,5,8,8,0.668118,2,0.76444
0,1,2,4,4,0.550617,3,0.70048
2,6,7,11,12,0.355494,2,0.51004
1,7,9,10,11,0.450398,3,0.55944
1,6,7,9,11,0.354073,2,0.45088
2,3,4,5,7,0.469994,2,0.417
5,6,7,8,10,0.628055,4,0.61384
0,2,9,9,11,0.560662,2,0.8292
0,5,8,9,10,0.349321,2,0.41936
1,7,9,9,10,0.569487,2,0.79732
3,6,8,10,11,0.544236,4,0.60752
3,4,5,8,10,0.347858,2,0.293
1,3,8,9,9,0.572131,3,0.64736
4,5,8,9,10,0.359125,2,0.38804
4,6,8,9,11,0.37185,2,0.41564
0,0,7,8,9,0.474399,3,0.41324
1,5,7,9,12,0.35599,2,0.50176
3,6,6,7,8,0.550461,3,0.35312
0,2,6,8,11,0.319919,2,0.40864
1,3,5,11,12,0.381841,3,0.50192
1,2,3,6,9,0.320248,2,0.26428
0,1,3,6,12,0.403954,2,0.4756
1,2,4,6,6,0.524503,2,0.63844
2,4,8,10,12,0.384627,3,0.51684
0,3,6,8,9,0.322408,2,0.35012
4,6,10,11,12,0.374178,2,0.50356
0,1,2,10,12,0.408446,2,0.49192
2,2,3,8,8,0.6775,3,0.75716
0,1,3,7,7,0.554704,3,0.67444
7,9,10,10,12,0.583732,2,0.77136
0,0,6,12,12,0.700079,2,0.86116
2,3,8,9,10,0.350164,2,0.4042
1,2,6,7,9,0.514377,4,0.5012
0,1,2,6,7,0.29178,2,0.21552
2,5,6,10,11,0.367949,3,0.42916
0,0,8,9,11,0.47103,3,0.52852
0,2,4,4,11,0.511918,3,0.68776
1,5,5,9,11,0.508916,2,0.49632
0,2,3,5,7,0.330875,3,0.18088
1,1,8,9,11,0.467177,2,0.51468
3,5,7,9,10,0.35597,2,0.37064
1,9,11,12,12,0.601611,2,0.84864
0,5,9,10,11,0.35442,2,0.45832
1,7,8,11,12,0.365571,2,0.52052
1,4,5,7,8,0.404157,2,0.37364
2,3,8,9,12,0.364443,2,0.48516
2,4,5,7,12,0.388011,3,0.45748
1,4,5,6,7,0.490272,3,0.489
0,5,7,9,11,0.349325,2,0.45568
1,3,5,7,12,0.381762,3,0.47152
0,3,6,11,11,0.584659,2,0.7916
1,1,4,5,10,0.448928,2,0.37544
1,5,6,10,11,0.333323,2,0.435
0,2,4,5,11,0.32731,2,0.37784
1,2,3,4,12,0.480662,2,0.54044
1,3,4,9,9,0.581367,3,0.6968
2,2,3,9,10,0.481498,3,0.42496
3,5,6,9,10,0.354294,2,0.32548
3,4,6,8,11,0.35051,2,0.35592
0,8,8,9,10,0.577904,3,0.49596
0,4,7,9,12,0.342442,2,0.47868
0,5,8,10,12,0.357146,2,0.52252
1,4,8,9,11,0.374576,3,0.4696
2,3,5,7,8,0.329207,2,0.26124
2,8,9,11,12,0.465335,3,0.61048
0,5,5,6,10,0.504463,2,0.40148
2,10,11,11,12,0.60306,3,0.8762
3,3,5,7,10,0.48403,2,0.38572
5,5,7,7,9,0.665052,2,0.73612
1,5,5,8,9,0.528624,3,0.39072
4,6,7,7,10,0.549038,2,0.66904
0,3,6,7,7,0.550294,3,0.75536
0,6,7,8,12,0.370682,2,0.49488
2,2,6,11,12,0.489182,3,0.60212
0,6,6,10,11,0.523938,2,0.49372
0,2,3,5,9,0.315375,2,0.27636
0,2,4,8,9,0.331158,3,0.33704
3,8,8,9,12,0.555226,2,0.5706
2,3,4,4,5,0.600494,3,0.68964
0,1,4,7,9,0.326972,3,0.33368
1,4,6,6,7,0.52619,2,0.74192
2,3,7,11,12,0.357355,2,0.49896
1,5,5,7,9,0.527498,3,0.3734
1,3,8,9,12,0.361915,2,0.5112
0,3,4,10,12,0.3688,3,0.4978
0,5,6,7,10,0.342901,2,0.37796
3,4,8,10,12,0.385743,3,0.52292
0,0,2,5,10,0.421076,2,0.37676
4,6,10,10,11,0.573194,2,0.79884
0,3,6,7,8,0.324854,2,0.30352
0,2,2,6,11,0.458117,2,0.45856
3,4,7,9,12,0.358585,2,0.46316
3,4,7,8,11,0.352818,2,0.41096
3,4,7,10,10,0.576299,2,0.73216
0,6,8,9,11,0.362051,2,0.4474
2,4,5,9,10,0.362502,3,0.36164
0,1,3,12,12,0.641333,3,0.80176
1,5,6,8,10,0.337887,2,0.37744
3,5,8,9,10,0.380011,3,0.43196
1,6,7,8,10,0.442193,3,0.50376
1,8,9,9,9,0.785399,2,0.92176
0,2,4,6,10,0.342362,3,0.26208
1,6,7,8,12,0.395555,3,0.5216
3,4,6,8,10,0.350307,2,0.3272
3,7,7,8,11,0.556104,3,0.50672
3,4,10,10,12,0.574235,2,0.8028
0,2,6,7,9,0.317938,2,0.34476
3,5,10,11,12,0.36999,2,0.52424
3,4,7,8,8,0.549293,2,0.73044
0,1,6,8,10,0.315785,2,0.39244
1,3,6,8,10,0.348271,3,0.39256
0,4,5,6,6,0.530416,2,0.75872
1,1,2,2,7,0.628996,3,0.63652
0,8,10,10,11,0.596145,3,0.84544
3,4,8,9,12,0.384922,3,0.50864
2,3,4,5,10,0.611842,4,0.64352
2,5,7,8,11,0.361861,2,0.44512
2,3,4,9,12,0.386126,3,0.42248
3,6,8,9,10,0.430046,2,0.48088
0,2,6,8,8,0.559456,3,0.77692
1,1,6,10,11,0.450504,2,0.50936
1,1,3,4,11,0.454905,2,0.45388
1,4,8,9,10,0.349922,2,0.39728
0,2,5,6,7,0.315508,2,0.27836
5,6,8,9,11,0.441072,2,0.48176
1,2,8,10,11,0.370694,3,0.47808
1,1,3,9,10,0.444865,2,0.40724
4,4,6,10,10,0.693847,3,0.80772
1,4,5,10,12,0.539599,4,0.67124
1,8,11,12,12,0.614251,3,0.8736
2,10,10,11,12,0.580028,2,0.61304
1,7,7,8,10,0.545036,2,0.44228
3,5,6,7,11,0.427999,2,0.46812
1,3,7,8,10,0.35957,3,0.41436
3,4,5,6,9,0.481404,2,0.44864
5,5,7,9,9,0.679714,2,0.7978
3,5,7,11,11,0.588941,2,0.77236
2,3,4,7,10,0.361775,3,0.32568
0,1,8,10,11,0.343125,2,0.45376
4,5,6,6,10,0.551192,3,0.6316
3,5,8,11,12,0.3905,3,0.54676
0,2,3,11,12,0.434157,3,0.5246
8,9,10,11,11,0.663001,2,0.80376
0,0,3,4,11,0.43002,2,0.43048
0,1,7,7,10,0.532823,2,0.76112
3,4,4,5,8,0.504814,2,0.30464
0,2,3,5,7,0.307078,2,0.21612
0,0,3,4,10,0.59554,4,0.5858
2,3,3,9,12,0.504265,3,0.56972
0,5,6,7,11,0.35236,2,0.44232
1,3,6,10,10,0.571791,2,0.77988
2,4,5,7,10,0.343591,2,0.3222
1,1,2,7,12,0.472421,3,0.563
1,3,4,8,9,0.344948,3,0.29676
3,5,6,11,12,0.394232,3,0.4744
0,1,3,10,12,0.430647,3,0.51728
0,2,4,8,11,0.34878,3,0.41852
1,3,4,8,12,0.35136,2,0.4022
1,5,8,9,10,0.352063,2,0.3992
1,3,7,9,12,0.372872,3,0.38992
0,1,2,3,5,0.437434,2,0.39804
1,2,4,9,9,0.567273,2,0.68076
2,7,8,9,11,0.438439,2,0.54416
3,4,5,5,5,0.765642,2,0.83224
3,3,11,12,12,0.700817,2,0.88724
0,5,8,12,12,0.609969,3,0.86356
1,5,6,8,12,0.360704,2,0.48184
1,2,4,11,12,0.35443,2,0.457
1,7,9,9,10,0.569487,2,0.80064
0,6,6,7,9,0.530001,2,0.36552
0,2,3,10,11,0.334133,2,0.38012
3,5,5,7,11,0.512705,2,0.47252
0,1,3,4,5,0.398698,3,0.3376
1,2,7,9,10,0.357604,3,0.42456
0,5,5,7,8,0.532008,3,0.35184
1,6,6,7,8,0.550431,3,0.3748
3,6,7,9,10,0.44852,3,0.48128
1,1,9,10,12,0.482866,3,0.61524
3,6,8,10,12,0.375493,2,0.497
1,3,5,6,9,0.329865,2,0.30744
5,6,9,10,11,0.390129,3,0.33792
1,4,8,11,12,0.35954,2,0.50596
0,1,1,2,9,0.447207,2,0.33208
1,5,5,6,9,0.509387,2,0.33456
3,4,5,9,11,0.359208,2,0.35124
1,2,3,8,9,0.349394,3,0.30104
4,7,10,11,12,0.554633,4,0.67012
7,7,9,9,12,0.689888,3,0.81292
1,4,5,9,10,0.325394,2,0.3376
2,2,5,6,7,0.497479,3,0.31768
3,4,5,6,12,0.497405,2,0.55172
0,5,6,9,11,0.362234,3,0.45324
5,9,10,12,12,0.601583,2,0.86584
0,5,7,7,10,0.548677,3,0.76968
0,2,7,9,10,0.331714,2,0.41104
0,3,3,6,10,0.473808,2,0.3754
0,3,8,10,11,0.371925,3,0.48624
2,8,9,12,12,0.699209,4,0.88748
5,7,8,10,12,0.390197,2,0.46752
1,4,4,5,7,0.520046,3,0.31476
1,8,8,9,9,0.678081,2,0.81764
5,5,6,9,12,0.517246,2,0.53924
4,4,7,8,8,0.680212,3,0.78376
5,6,8,8,12,0.573442,3,0.57992
0,1,3,5,8,0.296227,2,0.2422
2,2,6,11,12,0.469324,2,0.59016
5,5,9,10,12,0.521493,2,0.57516
0,0,2,6,8,0.442646,3,0.32264
1,6,6,11,12,0.542691,3,0.6146
0,0,5,5,5,0.854521,2,0.96992
1,3,7,8,12,0.349288,2,0.46592
0,1,2,5,8,0.319506,3,0.27472
0,7,8,11,12,0.362833,2,0.49992
2,5,5,8,10,0.506747,2,0.39456
1,2,3,7,10,0.329924,2,0.29672
1,3,3,4,6,0.503533,3,0.27484
3,6,7,8,12,0.400644,3,0.499
0,0,2,6,7,0.418677,2,0.24868
3,6,6,10,11,0.540651,3,0.51152
3,4,5,8,9,0.364076,3,0.29188
0,1,3,5,7,0.328938,3,0.2524
4,4,5,5,11,0.648267,2,0.69936
3,4,5,6,10,0.484989,2,0.45976
1,3,7,11,12,0.377846,3,0.53632
0,4,9,10,10,0.585927,3,0.83356
4,6,7,8,9,0.509577,3,0.52412
2,3,4,8,9,0.52374,4,0.4634
2,3,6,7,8,0.353286,3,0.23204
0,2,8,11,12,0.360353,2,0.5422
0,2,4,8,10,0.339176,3,0.37196
1,3,4,10,10,0.580245,2,0.69208
1,1,4,5,8,0.454171,2,0.30256
2,4,5,6,11,0.439241,3,0.48584
0,0,1,6,12,0.431038,2,0.5348
4,6,8,10,11,0.373633,2,0.43484
6,6,6,8,9,0.773042,2,0.3986
0,0,4,7,8,0.431607,2,0.30736
0,5,8,8,9,0.550543,2,0.80316
0,4,5,10,12,0.340208,2,0.49872
0,7,8,9,12,0.376593,2,0.51812
2,2,7,9,9,0.676836,2,0.82016
0,3,8,10,11,0.348225,2,0.47048
1,6,6,6,10,0.770993,2,0.95444
1,5,5,5,9,0.765764,2,0.9412
1,1,2,9,11,0.465476,3,0.50516
0,0,1,3,10,0.432719,2,0.37764
4,8,10,11,11,0.606777,3,0.8394
2,5,9,10,11,0.382686,3,0.47164
0,3,3,11,12,0.506514,3,0.602
0,3,4,5,11,0.338888,2,0.39516
1,2,4,7,11,0.359283,3,0.39356
1,7,10,11,12,0.369011,2,0.51808
0,1,1,6,7,0.435358,2,0.24508
2,3,3,5,8,0.483413,2,0.29164
0,0,1,7,8,0.419728,2,0.2958
0,3,4,6,8,0.344582,3,0.28972
1,3,9,9,12,0.58077,3,0.80936
0,0,4,8,9,0.425827,2,0.33604
0,2,4,10,11,0.354123,3,0.4492
0,2,3,7,8,0.303104,2,0.24636
1,2,5,7,10,0.316725,2,0.34416
0,0,9,11,12,0.44601,2,0.60564
1,4,8,8,9,0.545434,2,0.75936
0,1,1,11,12,0.453835,2,0.59432
1,2,3,7,8,0.341366,3,0.25328
5,7,8,10,11,0.464212,3,0.5184
0,6,10,11,12,0.386832,3,0.554
3,8,9,10,10,0.58609,2,0.8336
7,7,9,9,12,0.680934,2,0.81008
6,8,8,9,11,0.578099,3,0.54036
2,5,9,10,12,0.364179,2,0.51768
4,5,5,9,11,0.526199,3,0.49116
0,1,1,3,12,0.520259,3,0.61156
1,2,7,9,11,0.359161,3,0.47032
3,7,8,11,11,0.589272,2,0.80176
0,1,5,8,12,0.33737,2,0.48332
1,5,6,9,11,0.363202,3,0.34396
1,1,4,4,6,0.633627,2,0.66096
3,4,4,8,12,0.51208,3,0.54828
0,2,6,9,9,0.558273,2,0.76936
0,2,4,11,12,0.343318,2,0.467
3,5,6,7,8,0.484576,2,0.47348
1,2,6,6,7,0.514908,2,0.74696
3,4,4,5,12,0.509291,2,0.54124
8,10,11,12,12,0.636742,2,0.841
2,4,5,9,12,0.381686,3,0.33728
1,2,4,6,7,0.342843,3,0.27212
2,5,7,10,12,0.351695,2,0.49192
1,2,8,10,12,0.382668,3,0.53232
1,2,5,12,12,0.604469,2,0.81456
2,2,5,7,12,0.464066,2,0.53948
2,5,5,9,11,0.508933,2,0.4904
4,4,8,8,11,0.671972,2,0.786
1,5,8,9,12,0.366708,2,0.50336
5,5,7,7,10,0.673258,3,0.74168
0,1,5,10,12,0.341122,2,0.52552
2,4,6,6,7,0.542249,3,0.70292
1,2,4,4,10,0.499306,2,0.6344
1,1,6,9,10,0.47649,3,0.45372
1,1,3,6,11,0.442708,2,0.42608
1,3,4,6,10,0.334228,2,0.32336
3,5,7,10,11,0.358654,2,0.42144
1,3,4,7,10,0.336239,2,0.30452
1,3,4,7,11,0.368152,3,0.38868
2,2,2,9,10,0.749189,2,0.47692
0,5,5,7,10,0.505612,2,0.4104
1,3,3,3,10,0.754835,2,0.92128
0,1,2,5,6,0.28746,2,0.1936
5,10,11,11,12,0.59069,2,0.85328
2,5,8,8,11,0.547722,2,0.76048
0,4,5,8,9,0.31264,2,0.31532
0,1,3,4,6,0.378965,2,0.2986
3,4,4,8,11,0.493038,2,0.45772
2,9,10,10,12,0.57904,2,0.82624
0,5,9,10,10,0.57194,2,0.80948
0,7,9,11,11,0.589283,2,0.83824
0,1,4,7,8,0.305893,2,0.27896
3,4,4,5,12,0.509291,2,0.54204
0,1,5,9,10,0.33015,3,0.40836
2,2,6,7,11,0.484402,3,0.4766
3,4,7,12,12,0.613655,3,0.79784
4,6,7,11,12,0.554796,4,0.62512
1,3,4,7,8,0.349363,3,0.27848
3,5,5,7,9,0.51649,2,0.34936
0,1,4,8,11,0.347054,3,0.42076
6,6,7,9,10,0.589097,3,0.52916
2,8,8,10,10,0.686237,2,0.84096
1,3,7,11,12,0.377846,3,0.5296
1,1,3,7,10,0.464324,3,0.40688
2,5,6,9,10,0.342198,2,0.35136
2,2,3,6,11,0.466413,2,0.454
4,5,6,10,10,0.598331,3,0.67048
5,8,8,10,11,0.560407,2,0.52104
0,2,4,9,11,0.326382,2,0.4046
4,7,8,9,10,0.628644,4,0.65944
6,8,9,10,12,0.524889,2,0.62048
2,4,6,8,10,0.34796,2,0.36236
1,3,6,8,9,0.325152,2,0.34744
0,2,2,8,12,0.468342,2,0.54248
0,2,3,4,11,0.401341,2,0.45232
4,7,8,10,12,0.388159,2,0.49236
2,5,6,7,10,0.348174,2,0.35348
1,5,10,12,12,0.610103,3,0.8732
0,1,2,10,11,0.352447,3,0.4248
1,3,5,6,11,0.337093,2,0.39976
0,2,7,8,9,0.331304,2,0.3524
1,6,6,7,9,0.530017,2,0.366
0,4,7,8,12,0.349135,2,0.47468
0,2,4,4,11,0.494292,2,0.68628
1,3,7,10,10,0.585832,3,0.80264
4,4,9,9,12,0.680309,2,0.8058
0,2,8,8,10,0.561928,3,0.81296
2,4,9,10,12,0.386394,3,0.52004
0,3,3,5,12,0.481299,2,0.53272
0,2,3,3,8,0.480543,2,0.60512
0,3,5,8,11,0.320271,2,0.41756
4,8,8,8,9,0.780778,2,0.92172
3,6,8,9,10,0.430046,2,0.48352
2,4,7,12,12,0.597055,2,0.81772
0,1,2,4,12,0.397635,2,0.47788
7,8,9,10,11,0.798097,2,0.90412
0,3,4,5,10,0.353926,3,0.37644
0,2,4,4,9,0.509803,3,0.6698
2,2,6,11,12,0.469324,2,0.59088
0,2,3,3,6,0.503037,3,0.60244
2,3,6,7,9,0.336148,2,0.33044
2,3,3,6,11,0.481568,2,0.45696
0,2,8,9,11,0.535561,4,0.6708
1,4,7,9,12,0.368813,3,0.51332
0,0,1,5,8,0.417375,2,0.28004
1,1,5,5,11,0.647555,2,0.70408
5,6,9,10,11,0.390129,3,0.33792
0,4,6,7,11,0.364628,3,0.45616
2,2,2,4,11,0.749135,2,0.51536
2,2,3,11,11,0.692842,2,0.82184
0,3,4,6,9,0.324529,2,0.29788
1,4,6,7,9,0.360335,3,0.36436
2,3,5,6,11,0.408339,2,0.45708
3,7,10,10,12,0.57428,2,0.84324
1,6,7,9,10,0.415204,2,0.46564
0,5,6,7,8,0.478963,2,0.51392
0,2,6,10,10,0.585775,3,0.81096
2,3,5,8,10,0.357603,3,0.3448
0,5,6,7,10,0.342901,2,0.38688
6,6,9,10,11,0.538822,2,0.50612
0,1,2,8,10,0.314353,2,0.3352
8,8,9,11,12,0.601519,2,0.65624
0,6,6,7,10,0.525426,2,0.42916
4,5,5,5,7,0.766727,2,0.90076
0,5,6,8,10,0.335145,2,0.39264
1,2,7,8,12,0.370499,3,0.51104
2,2,5,5,8,0.64467,2,0.66568
3,3,5,6,11,0.490601,2,0.4644
3,3,11,12,12,0.700817,2,0.86432
0,3,4,9,12,0.365254,3,0.47668
2,3,7,8,9,0.362936,3,0.372
1,3,5,9,11,0.333896,2,0.40144
0,7,8,9,11,0.433865,2,0.54144
4,8,9,11,11,0.593849,2,0.8126
3,9,10,11,12,0.469629,3,0.62136
4,5,5,10,12,0.511095,2,0.54432
0,0,2,9,10,0.448412,3,0.43376
3,4,8,8,12,0.548816,2,0.79396
0,4,4,9,11,0.494044,2,0.47312
4,8,11,11,12,0.590648,2,0.83912
0,2,6,7,11,0.342663,3,0.43116
0,4,5,6,7,0.471982,2,0.49584
1,2,5,6,12,0.347149,2,0.46052
1,3,9,10,12,0.388131,3,0.53688
0,1,6,8,10,0.315785,2,0.37476
2,3,5,10,12,0.368319,2,0.43772
1,6,7,10,10,0.576498,2,0.81416
1,2,11,11,12,0.603206,3,0.86724
0,1,3,4,12,0.421466,3,0.51532
2,5,5,8,8,0.669001,2,0.77432
0,2,10,11,12,0.854425,5,0.9834
3,3,6,7,9,0.497643,2,0.35904
3,7,10,10,11,0.577881,2,0.81376
1,4,9,11,11,0.598244,3,0.841
1,1,2,7,9,0.460889,3,0.36536
0,1,6,9,12,0.526508,4,0.63384
0,0,1,8,11,0.424372,2,0.47692
1,2,7,7,11,0.533975,2,0.75932
0,1,2,4,6,0.364341,2,0.2958
3,4,5,5,11,0.521945,2,0.59404
0,0,3,7,11,0.447718,3,0.47148
2,2,3,9,12,0.470701,2,0.54952
1,1,2,6,11,0.441444,2,0.43516
2,4,6,8,9,0.34037,2,0.31132
2,4,7,8,9,0.532131,4,0.58596
6,8,9,11,11,0.598188,2,0.73116
0,3,7,7,12,0.540106,2,0.7944
2,2,4,11,12,0.487704,3,0.597
4,5,11,12,12,0.609376,3,0.68036
0,0,1,2,12,0.487805,2,0.58784
0,2,6,8,9,0.343735,3,0.36864
0,1,5,6,10,0.324047,3,0.3804
0,3,5,5,8,0.500899,2,0.72056
3,4,4,9,11,0.494096,2,0.4544
5,10,11,12,12,0.613453,3,0.70932
3,4,6,9,12,0.547832,4,0.64756
0,3,3,6,7,0.476917,2,0.25072
1,5,5,6,11,0.522766,3,0.4726
1,5,5,7,10,0.523248,3,0.42704
0,2,8,9,9,0.558354,2,0.81064
0,1,6,7,11,0.315273,2,0.404
3,10,11,11,12,0.590662,2,0.84952
0,6,10,12,12,0.609195,3,0.70484
1,3,3,8,10,0.476078,2,0.39144
4,6,8,9,11,0.394602,3,0.46216
3,6,7,9,10,0.588894,4,0.65848
1,2,3,5,8,0.387139,2,0.31508
0,5,7,12,12,0.609933,3,0.85456
1,4,6,7,8,0.404958,2,0.416
0,1,3,8,8,0.553541,2,0.6656
3,5,6,7,12,0.437643,2,0.5226
0,1,7,10,11,0.356612,3,0.47772
6,8,10,11,12,0.455289,2,0.56972
0,3,10,11,12,0.366247,2,0.51892
1,5,10,12,12,0.696778,4,0.9028
3,4,7,10,12,0.384023,3,0.4992
4,6,6,9,10,0.527649,2,0.43248
3,4,5,7,12,0.433387,2,0.46836
0,7,10,10,11,0.577837,2,0.82472
0,2,6,9,9,0.558273,2,0.7934
2,6,8,12,12,0.597124,2,0.83944
1,5,6,10,12,0.347188,2,0.5034
1,7,9,10,11,0.430415,2,0.55156
4,6,7,10,12,0.384082,2,0.4352
3,3,6,8,11,0.499587,3,0.48148
0,3,7,7,10,0.532856,2,0.75144
0,1,3,6,12,0.424298,3,0.4916
2,3,4,7,12,0.360446,2,0.38424
0,4,9,9,10,0.559582,2,0.80688
0,1,4,6,9,0.323644,3,0.31652
3,4,8,9,12,0.36077,2,0.4792
2,5,6,6,12,0.526242,2,0.70088
0,2,2,8,9,0.458057,2,0.34328
3,5,7,8,12,0.367555,2,0.45368
1,2,3,10,10,0.584401,2,0.65044
0,1,2,3,8,0.442707,2,0.41736
7,8,10,11,12,0.475221,3,0.58912
1,1,6,6,9,0.653702,2,0.70964
2,8,9,11,12,0.465767,3,0.62496
1,2,2,7,8,0.455784,2,0.29424
2,4,5,9,10,0.337601,2,0.32512
0,1,4,10,10,0.575912,2,0.78064
2,5,8,11,11,0.584791,2,0.79792
6,8,9,10,12,0.524889,2,0.60352
0,9,10,10,11,0.582612,2,0.84928
0,3,4,6,8,0.320118,2,0.27232
0,0,2,10,12,0.603033,4,0.71824
2,3,6,7,8,0.353459,3,0.31988
4,5,10,10,11,0.573179,2,0.82616
2,2,9,11,12,0.499472,3,0.62416
2,6,7,10,11,0.371568,3,0.35144
0,2,7,8,8,0.558573,3,0.63932
4,4,10,11,12,0.510053,2,0.6106
0,2,2,4,11,0.481874,3,0.46348
2,5,10,12,12,0.597228,2,0.86288
0,0,4,6,7,0.437247,2,0.27424
0,1,4,5,12,0.328929,2,0.43904
1,2,2,10,11,0.482344,3,0.51256
2,5,7,9,10,0.343875,2,0.37996
5,5,9,9,11,0.68845,3,0.80816
7,7,9,10,11,0.59,2,0.5878
1,8,9,10,11,0.507314,2,0.60408
4,4,8,9,10,0.516919,2,0.45388
0,4,6,8,11,0.33385,2,0.42292
1,4,5,6,6,0.546226,3,0.71516
1,5,8,10,12,0.381412,3,0.40256
1,3,4,9,11,0.340541,2,0.36832
0,0,3,9,11,0.428021,2,0.48128
0,6,6,10,11,0.523938,2,0.49372
1,5,6,6,8,0.543804,3,0.75816
1,2,3,5,11,0.405428,2,0.4206
0,1,5,6,11,0.311072,2,0.41588
0,3,7,10,11,0.337506,2,0.4422
0,6,7,11,11,0.584734,2,0.79704
0,5,8,9,9,0.577568,3,0.81476
0,1,4,6,12,0.331054,2,0.4318
0,2,3,6,9,0.341801,3,0.3042
0,2,4,5,10,0.341454,3,0.36596
2,3,7,9,10,0.362591,3,0.41632
0,4,7,11,12,0.346083,2,0.4918
3,3,10,10,11,0.686269,2,0.83532
6,6,8,10,12,0.53889,2,0.59352
0,1,6,7,8,0.319747,2,0.31404
0,6,6,6,12,0.771093,2,0.95576
3,3,5,10,11,0.481688,2,0.46648
0,8,8,9,12,0.555179,2,0.59324
2,7,7,10,12,0.55463,3,0.61104
3,5,6,9,10,0.354294,2,0.33596
0,2,4,7,8,0.333674,3,0.29632
0,0,5,9,9,0.676338,2,0.817
2,7,8,10,12,0.398307,3,0.54496
2,3,8,9,12,0.542559,4,0.633
1,5,6,7,11,0.378632,3,0.45808
7,8,9,10,12,0.526329,2,0.58432
1,8,9,10,12,0.451196,2,0.60164
0,5,6,6,8,0.527533,2,0.72916
5,8,10,11,12,0.45363,2,0.58572
0,4,5,6,8,0.39987,2,0.39784
1,2,4,9,11,0.338085,2,0.36416
0,0,2,5,6,0.424163,2,0.22488
2,8,8,9,11,0.574219,3,0.54612
3,8,10,11,11,0.606841,3,0.84648
3,4,6,7,9,0.431869,3,0.31164
0,6,9,10,11,0.540872,4,0.6318
1,4,4,6,7,0.498705,2,0.2674
1,2,3,4,8,0.462191,2,0.40124
1,4,7,8,10,0.369786,3,0.42036
3,7,10,11,11,0.601682,3,0.68808
0,2,2,4,11,0.482863,3,0.47984
0,3,6,8,10,0.320888,2,0.3624
5,6,7,8,10,0.500618,2,0.50172
1,5,7,10,11,0.344675,2,0.42548
1,1,5,8,12,0.469728,3,0.56604
1,2,3,7,9,0.322261,2,0.26108
0,1,4,9,10,0.312939,2,0.36304
1,3,7,10,12,0.353039,2,0.50688
2,2,7,9,11,0.474587,2,0.4886
1,6,9,10,11,0.383512,3,0.49888
5,5,7,9,12,0.518303,2,0.57412
4,6,8,10,12,0.386272,2,0.49356
0,2,3,4,12,0.410997,2,0.49772
5,7,9,9,11,0.584754,3,0.77416
0,5,8,9,10,0.349321,2,0.4212
0,2,6,11,11,0.598071,3,0.83044
3,4,5,7,12,0.433387,2,0.47064
0,3,5,12,12,0.613335,3,0.84872
2,3,5,7,11,0.365678,3,0.39756
2,3,4,6,10,0.427975,3,0.40672
1,3,6,10,11,0.352524,3,0.45396
0,2,9,10,12,0.383287,3,0.55576
2,3,10,11,12,0.371514,2,0.52244
1,2,3,10,10,0.584401,2,0.66996
4,7,11,12,12,0.597366,2,0.85472
1,4,5,7,11,0.374669,3,0.43084
0,1,3,9,10,0.318843,2,0.34268
1,1,4,8,9,0.443843,2,0.33548
1,4,8,8,12,0.564314,3,0.80924
2,6,7,10,12,0.362432,2,0.50792
3,4,5,8,11,0.357375,2,0.3328
0,7,9,10,11,0.446401,3,0.43324
2,7,8,9,11,0.438439,2,0.52856
0,2,6,11,11,0.598071,3,0.83032
3,6,6,9,10,0.527633,2,0.43424
3,4,8,9,12,0.383266,3,0.50968
0,6,6,11,12,0.543109,3,0.6228
1,3,5,6,11,0.528275,4,0.61672
4,5,5,8,11,0.513893,2,0.48156
