,class_id,day_week,time_day,Building,num_students,Friends
12667,130378,M,11.3,Simon,324,0
12673,130384,M,12.3,Simon,324,0
12679,130390,M,13.3,Simon,480,0
12685,130396,M,14.3,Simon,579,0
12691,130402,M,15.3,Simon,599,0
12697,130408,M,16.3,Simon,193,0
12703,130414,M,17.3,Simon,16,0
12709,130420,M,18.3,Simon,132,0
12715,130426,M,19.3,Simon,132,0
12722,130433,T,7.3,Simon,0,0
12728,130439,T,8.3,Simon,62,0
12734,130445,T,9.3,Simon,62,0
12740,130451,T,10.3,Simon,292,0
12746,130457,T,11.3,Simon,317,0
12752,130463,T,12.3,Simon,317,0
12758,130469,T,13.3,Simon,486,0
12764,130475,T,14.3,Simon,387,0
12770,130481,T,15.3,Simon,387,0
12776,130487,T,16.3,Simon,348,0
12782,130493,T,17.3,Simon,112,0
12788,130499,T,18.3,Simon,244,0
12794,130505,T,19.3,Simon,244,0
12801,130512,W,7.3,Simon,0,0
12807,130518,W,8.3,Simon,59,0
12813,130524,W,9.3,Simon,235,0
12819,130530,W,10.3,Simon,334,0
12825,130536,W,11.3,Simon,363,0
12831,130542,W,12.3,Simon,363,0
12837,130548,W,13.3,Simon,514,0
12843,130554,W,14.3,Simon,601,0
12849,130560,W,15.3,Simon,613,0
12855,130566,W,16.3,Simon,145,0
12861,130572,W,17.3,Simon,16,0
12867,130578,W,18.3,Simon,221,0
12873,130584,W,19.3,Simon,221,0
12880,130591,H,7.3,Simon,0,0
12886,130597,H,8.3,Simon,96,0
12892,130603,H,9.3,Simon,96,0
12898,130609,H,10.3,Simon,316,0
12904,130615,H,11.3,Simon,350,0
12910,130621,H,12.3,Simon,350,0
12916,130627,H,13.3,Simon,498,0
12922,130633,H,14.3,Simon,429,0
12928,130639,H,15.3,Simon,461,0
12934,130645,H,16.3,Simon,356,0
12940,130651,H,17.3,Simon,0,0
12946,130657,H,18.3,Simon,256,0
12952,130663,H,19.3,Simon,256,0
12959,130670,F,7.3,Simon,0,0
12965,130676,F,8.3,Simon,138,0
12971,130682,F,9.3,Simon,138,0
12977,130688,F,10.3,Simon,209,0
12983,130694,F,11.3,Simon,332,0
12989,130700,F,12.3,Simon,177,0
12995,130706,F,13.3,Simon,258,0
13001,130712,F,14.3,Simon,50,0
13007,130718,F,15.3,Simon,50,0
13013,130724,F,16.3,Simon,44,0
13019,130730,F,17.3,Simon,0,0
13025,130736,F,18.3,Simon,0,0
13031,130742,F,19.3,Simon,0,0
13038,130749,M,7.3,Somers Family,0,0
13044,130755,M,8.3,Somers Family,52,0
13050,130761,M,9.3,Somers Family,58,0
13056,130767,M,10.3,Somers Family,28,0
13062,130773,M,11.3,Somers Family,17,0
13068,130779,M,12.3,Somers Family,21,0
13074,130785,M,13.3,Somers Family,22,0
13080,130791,M,14.3,Somers Family,78,0
13086,130797,M,15.3,Somers Family,84,0
13092,130803,M,16.3,Somers Family,34,0
13098,130809,M,17.3,Somers Family,6,0
13104,130815,M,18.3,Somers Family,0,0
13110,130821,M,19.3,Somers Family,0,0
13117,130828,T,7.3,Somers Family,0,0
13123,130834,T,8.3,Somers Family,19,0
13129,130840,T,9.3,Somers Family,43,0
13135,130846,T,10.3,Somers Family,108,0
13141,130852,T,11.3,Somers Family,32,0
13147,130858,T,12.3,Somers Family,28,0
13153,130864,T,13.3,Somers Family,47,0
13159,130870,T,14.3,Somers Family,98,0
13165,130876,T,15.3,Somers Family,94,0
13171,130882,T,16.3,Somers Family,38,0
13177,130888,T,17.3,Somers Family,22,0
13183,130894,T,18.3,Somers Family,0,0
13189,130900,T,19.3,Somers Family,0,0
13196,130907,W,7.3,Somers Family,0,0
13202,130913,W,8.3,Somers Family,52,0
13208,130919,W,9.3,Somers Family,58,0
13214,130925,W,10.3,Somers Family,28,0
13220,130931,W,11.3,Somers Family,8,0
13226,130937,W,12.3,Somers Family,15,0
13232,130943,W,13.3,Somers Family,16,0
13238,130949,W,14.3,Somers Family,83,0
13244,130955,W,15.3,Somers Family,83,0
13250,130961,W,16.3,Somers Family,21,0
13256,130967,W,17.3,Somers Family,0,0
13262,130973,W,18.3,Somers Family,0,0
13268,130979,W,19.3,Somers Family,0,0
13275,130986,H,7.3,Somers Family,0,0
13281,130992,H,8.3,Somers Family,19,0
13287,130998,H,9.3,Somers Family,43,0
13293,131004,H,10.3,Somers Family,106,0
13299,131010,H,11.3,Somers Family,32,0
13305,131016,H,12.3,Somers Family,12,0
13311,131022,H,13.3,Somers Family,47,0
13317,131028,H,14.3,Somers Family,98,0
13323,131034,H,15.3,Somers Family,81,0
13329,131040,H,16.3,Somers Family,9,0
13335,131046,H,17.3,Somers Family,0,0
13341,131052,H,18.3,Somers Family,0,0
13347,131058,H,19.3,Somers Family,0,0
13354,131065,F,7.3,Somers Family,0,0
13360,131071,F,8.3,Somers Family,0,0
13366,131077,F,9.3,Somers Family,0,0
13372,131083,F,10.3,Somers Family,0,0
13378,131089,F,11.3,Somers Family,0,0
13384,131095,F,12.3,Somers Family,4,0
13390,131101,F,13.3,Somers Family,4,0
13396,131107,F,14.3,Somers Family,0,0
13402,131113,F,15.3,Somers Family,0,0
13408,131119,F,16.3,Somers Family,0,0
13414,131125,F,17.3,Somers Family,0,0
13420,131131,F,18.3,Somers Family,0,0
13426,131137,F,19.3,Somers Family,0,0
13433,131144,M,7.3,Steinberg,0,0
13439,131150,M,8.3,Steinberg,250,0
13445,131156,M,9.3,Steinberg,250,0
13451,131162,M,10.3,Steinberg,185,0
13457,131168,M,11.3,Steinberg,5,0
13463,131174,M,12.3,Steinberg,5,0
13469,131180,M,13.3,Steinberg,383,0
13475,131186,M,14.3,Steinberg,141,0
13481,131192,M,15.3,Steinberg,141,0
13487,131198,M,16.3,Steinberg,0,0
13493,131204,M,17.3,Steinberg,0,0
13499,131210,M,18.3,Steinberg,0,0
13505,131216,M,19.3,Steinberg,0,0
13512,131223,T,7.3,Steinberg,0,0
13518,131229,T,8.3,Steinberg,88,0
13524,131235,T,9.3,Steinberg,88,0
13530,131241,T,10.3,Steinberg,89,0
13536,131247,T,11.3,Steinberg,6,0
13542,131253,T,12.3,Steinberg,6,0
13548,131259,T,13.3,Steinberg,94,0
13554,131265,T,14.3,Steinberg,94,0
13560,131271,T,15.3,Steinberg,94,0
13566,131277,T,16.3,Steinberg,0,0
13572,131283,T,17.3,Steinberg,56,0
13578,131289,T,18.3,Steinberg,120,0
13584,131295,T,19.3,Steinberg,120,0
13591,131302,W,7.3,Steinberg,0,0
13597,131308,W,8.3,Steinberg,59,0
13603,131314,W,9.3,Steinberg,59,0
13609,131320,W,10.3,Steinberg,188,0
13615,131326,W,11.3,Steinberg,5,0
13621,131332,W,12.3,Steinberg,5,0
13627,131338,W,13.3,Steinberg,383,0
13633,131344,W,14.3,Steinberg,141,0
13639,131350,W,15.3,Steinberg,141,0
13645,131356,W,16.3,Steinberg,0,0
13651,131362,W,17.3,Steinberg,0,0
13657,131368,W,18.3,Steinberg,0,0
13663,131374,W,19.3,Steinberg,0,0
13670,131381,H,7.3,Steinberg,0,0
13676,131387,H,8.3,Steinberg,88,0
13682,131393,H,9.3,Steinberg,88,0
13688,131399,H,10.3,Steinberg,89,0
13694,131405,H,11.3,Steinberg,6,0
13700,131411,H,12.3,Steinberg,6,0
13706,131417,H,13.3,Steinberg,85,0
13712,131423,H,14.3,Steinberg,85,0
13718,131429,H,15.3,Steinberg,85,0
13724,131435,H,16.3,Steinberg,0,0
13730,131441,H,17.3,Steinberg,56,0
13736,131447,H,18.3,Steinberg,120,0
13742,131453,H,19.3,Steinberg,120,0
13749,131460,F,7.3,Steinberg,0,0
13755,131466,F,8.3,Steinberg,194,0
13761,131472,F,9.3,Steinberg,194,0
13767,131478,F,10.3,Steinberg,0,0
13773,131484,F,11.3,Steinberg,49,0
13779,131490,F,12.3,Steinberg,49,0
13785,131496,F,13.3,Steinberg,242,0
13791,131502,F,14.3,Steinberg,0,0
13797,131508,F,15.3,Steinberg,0,0
13803,131514,F,16.3,Steinberg,0,0
13809,131520,F,17.3,Steinberg,0,0
13815,131526,F,18.3,Steinberg,0,0
13821,131532,F,19.3,Steinberg,0,0
13828,131539,M,7.3,Sumers Rec Ctr,0,0
13834,131545,M,8.3,Sumers Rec Ctr,0,0
13840,131551,M,9.3,Sumers Rec Ctr,29,0
13846,131557,M,10.3,Sumers Rec Ctr,25,0
13852,131563,M,11.3,Sumers Rec Ctr,0,0
13858,131569,M,12.3,Sumers Rec Ctr,0,0
13864,131575,M,13.3,Sumers Rec Ctr,0,0
13870,131581,M,14.3,Sumers Rec Ctr,0,0
13876,131587,M,15.3,Sumers Rec Ctr,0,0
13882,131593,M,16.3,Sumers Rec Ctr,0,0
13888,131599,M,17.3,Sumers Rec Ctr,0,0
13894,131605,M,18.3,Sumers Rec Ctr,0,0
13900,131611,M,19.3,Sumers Rec Ctr,0,0
13907,131618,T,7.3,Sumers Rec Ctr,0,0
13913,131624,T,8.3,Sumers Rec Ctr,0,0
13919,131630,T,9.3,Sumers Rec Ctr,0,0
13925,131636,T,10.3,Sumers Rec Ctr,0,0
13931,131642,T,11.3,Sumers Rec Ctr,0,0
13937,131648,T,12.3,Sumers Rec Ctr,0,0
13943,131654,T,13.3,Sumers Rec Ctr,4,0
13949,131660,T,14.3,Sumers Rec Ctr,0,0
13955,131666,T,15.3,Sumers Rec Ctr,0,0
13961,131672,T,16.3,Sumers Rec Ctr,0,0
13967,131678,T,17.3,Sumers Rec Ctr,0,0
13973,131684,T,18.3,Sumers Rec Ctr,0,0
13979,131690,T,19.3,Sumers Rec Ctr,0,0
13986,131697,W,7.3,Sumers Rec Ctr,0,0
13992,131703,W,8.3,Sumers Rec Ctr,0,0
13998,131709,W,9.3,Sumers Rec Ctr,29,0
14004,131715,W,10.3,Sumers Rec Ctr,25,0
14010,131721,W,11.3,Sumers Rec Ctr,0,0
14016,131727,W,12.3,Sumers Rec Ctr,0,0
14022,131733,W,13.3,Sumers Rec Ctr,0,0
14028,131739,W,14.3,Sumers Rec Ctr,0,0
14034,131745,W,15.3,Sumers Rec Ctr,0,0
14040,131751,W,16.3,Sumers Rec Ctr,0,0
14046,131757,W,17.3,Sumers Rec Ctr,0,0
14052,131763,W,18.3,Sumers Rec Ctr,0,0
14058,131769,W,19.3,Sumers Rec Ctr,0,0
14065,131776,H,7.3,Sumers Rec Ctr,0,0
14071,131782,H,8.3,Sumers Rec Ctr,0,0
14077,131788,H,9.3,Sumers Rec Ctr,0,0
14083,131794,H,10.3,Sumers Rec Ctr,0,0
14089,131800,H,11.3,Sumers Rec Ctr,0,0
14095,131806,H,12.3,Sumers Rec Ctr,0,0
14101,131812,H,13.3,Sumers Rec Ctr,4,0
14107,131818,H,14.3,Sumers Rec Ctr,0,0
14113,131824,H,15.3,Sumers Rec Ctr,0,0
14119,131830,H,16.3,Sumers Rec Ctr,0,0
14125,131836,H,17.3,Sumers Rec Ctr,0,0
14131,131842,H,18.3,Sumers Rec Ctr,0,0
14137,131848,H,19.3,Sumers Rec Ctr,0,0
14144,131855,F,7.3,Sumers Rec Ctr,0,0
14150,131861,F,8.3,Sumers Rec Ctr,0,0
14156,131867,F,9.3,Sumers Rec Ctr,0,0
14162,131873,F,10.3,Sumers Rec Ctr,0,0
14168,131879,F,11.3,Sumers Rec Ctr,0,0
14174,131885,F,12.3,Sumers Rec Ctr,0,0
14180,131891,F,13.3,Sumers Rec Ctr,0,0
14186,131897,F,14.3,Sumers Rec Ctr,0,0
14192,131903,F,15.3,Sumers Rec Ctr,0,0
14198,131909,F,16.3,Sumers Rec Ctr,0,0
14204,131915,F,17.3,Sumers Rec Ctr,0,0
14210,131921,F,18.3,Sumers Rec Ctr,0,0
14216,131927,F,19.3,Sumers Rec Ctr,0,0
14223,131934,M,7.3,Umrath,0,0
14229,131940,M,8.3,Umrath,0,0
14235,131946,M,9.3,Umrath,0,0
14241,131952,M,10.3,Umrath,64,0
14247,131958,M,11.3,Umrath,0,0
14253,131964,M,12.3,Umrath,3,0
14259,131970,M,13.3,Umrath,33,0
14265,131976,M,14.3,Umrath,0,0
14271,131982,M,15.3,Umrath,10,0
14277,131988,M,16.3,Umrath,0,0
14283,131994,M,17.3,Umrath,0,0
14289,132000,M,18.3,Umrath,0,0
14295,132006,M,19.3,Umrath,0,0
14302,132013,T,7.3,Umrath,0,0
14308,132019,T,8.3,Umrath,0,0
14314,132025,T,9.3,Umrath,0,0
14320,132031,T,10.3,Umrath,123,0
14326,132037,T,11.3,Umrath,2,0
14332,132043,T,12.3,Umrath,0,0
14338,132049,T,13.3,Umrath,147,0
14344,132055,T,14.3,Umrath,5,0
14350,132061,T,15.3,Umrath,20,0
14356,132067,T,16.3,Umrath,7,0
14362,132073,T,17.3,Umrath,5,0
14368,132079,T,18.3,Umrath,0,0
14374,132085,T,19.3,Umrath,0,0
14381,132092,W,7.3,Umrath,0,0
14387,132098,W,8.3,Umrath,0,0
14393,132104,W,9.3,Umrath,0,0
14399,132110,W,10.3,Umrath,64,0
14405,132116,W,11.3,Umrath,0,0
14411,132122,W,12.3,Umrath,3,0
14417,132128,W,13.3,Umrath,33,0
14423,132134,W,14.3,Umrath,0,0
14429,132140,W,15.3,Umrath,20,0
14435,132146,W,16.3,Umrath,10,0
14441,132152,W,17.3,Umrath,10,0
14447,132158,W,18.3,Umrath,0,0
14453,132164,W,19.3,Umrath,0,0
14460,132171,H,7.3,Umrath,0,0
14466,132177,H,8.3,Umrath,0,0
14472,132183,H,9.3,Umrath,0,0
14478,132189,H,10.3,Umrath,123,0
14484,132195,H,11.3,Umrath,2,0
14490,132201,H,12.3,Umrath,0,0
14496,132207,H,13.3,Umrath,147,0
14502,132213,H,14.3,Umrath,34,0
14508,132219,H,15.3,Umrath,10,0
14514,132225,H,16.3,Umrath,2,0
14520,132231,H,17.3,Umrath,0,0
14526,132237,H,18.3,Umrath,0,0
14532,132243,H,19.3,Umrath,0,0
14539,132250,F,7.3,Umrath,0,0
14545,132256,F,8.3,Umrath,0,0
14551,132262,F,9.3,Umrath,0,0
14557,132268,F,10.3,Umrath,0,0
14563,132274,F,11.3,Umrath,2,0
14569,132280,F,12.3,Umrath,3,0
14575,132286,F,13.3,Umrath,0,0
14581,132292,F,14.3,Umrath,0,0
14587,132298,F,15.3,Umrath,0,0
14593,132304,F,16.3,Umrath,2,0
14599,132310,F,17.3,Umrath,0,0
14605,132316,F,18.3,Umrath,0,0
14611,132322,F,19.3,Umrath,0,0
14618,132329,M,7.3,Urbauer,0,0
14624,132335,M,8.3,Urbauer,0,0
14630,132341,M,9.3,Urbauer,12,0
14636,132347,M,10.3,Urbauer,28,0
14642,132353,M,11.3,Urbauer,286,0
14648,132359,M,12.3,Urbauer,286,0
14654,132365,M,13.3,Urbauer,12,0
14660,132371,M,14.3,Urbauer,12,0
14666,132377,M,15.3,Urbauer,0,0
14672,132383,M,16.3,Urbauer,0,0
14678,132389,M,17.3,Urbauer,0,0
14684,132395,M,18.3,Urbauer,3,0
14690,132401,M,19.3,Urbauer,3,0
14697,132408,T,7.3,Urbauer,0,0
14703,132414,T,8.3,Urbauer,0,0
14709,132420,T,9.3,Urbauer,12,0
14715,132426,T,10.3,Urbauer,64,0
14721,132432,T,11.3,Urbauer,15,0
14727,132438,T,12.3,Urbauer,15,0
14733,132444,T,13.3,Urbauer,85,0
14739,132450,T,14.3,Urbauer,0,0
14745,132456,T,15.3,Urbauer,0,0
14751,132462,T,16.3,Urbauer,0,0
14757,132468,T,17.3,Urbauer,4,0
14763,132474,T,18.3,Urbauer,4,0
14769,132480,T,19.3,Urbauer,4,0
14776,132487,W,7.3,Urbauer,0,0
14782,132493,W,8.3,Urbauer,0,0
14788,132499,W,9.3,Urbauer,11,0
14794,132505,W,10.3,Urbauer,27,0
14800,132511,W,11.3,Urbauer,286,0
14806,132517,W,12.3,Urbauer,286,0
14812,132523,W,13.3,Urbauer,0,0
14818,132529,W,14.3,Urbauer,9,0
14824,132535,W,15.3,Urbauer,9,0
14830,132541,W,16.3,Urbauer,9,0
14836,132547,W,17.3,Urbauer,0,0
14842,132553,W,18.3,Urbauer,12,0
14848,132559,W,19.3,Urbauer,12,0
14855,132566,H,7.3,Urbauer,0,0
14861,132572,H,8.3,Urbauer,0,0
14867,132578,H,9.3,Urbauer,11,0
14873,132584,H,10.3,Urbauer,63,0
14879,132590,H,11.3,Urbauer,35,0
14885,132596,H,12.3,Urbauer,35,0
14891,132602,H,13.3,Urbauer,96,0
14897,132608,H,14.3,Urbauer,37,0
14903,132614,H,15.3,Urbauer,26,0
14909,132620,H,16.3,Urbauer,13,0
14915,132626,H,17.3,Urbauer,0,0
14921,132632,H,18.3,Urbauer,7,0
14927,132638,H,19.3,Urbauer,7,0
14934,132645,F,7.3,Urbauer,0,0
14940,132651,F,8.3,Urbauer,0,0
14946,132657,F,9.3,Urbauer,0,0
14952,132663,F,10.3,Urbauer,0,0
14958,132669,F,11.3,Urbauer,0,0
14964,132675,F,12.3,Urbauer,0,0
14970,132681,F,13.3,Urbauer,35,0
14976,132687,F,14.3,Urbauer,48,0
14982,132693,F,15.3,Urbauer,25,0
14988,132699,F,16.3,Urbauer,0,0
14994,132705,F,17.3,Urbauer,0,0
15000,132711,F,18.3,Urbauer,0,0
15006,132717,F,19.3,Urbauer,0,0
15013,132724,M,7.3,Walker Hall,0,0
15019,132730,M,8.3,Walker Hall,175,0
15025,132736,M,9.3,Walker Hall,175,0
15031,132742,M,10.3,Walker Hall,175,0
15037,132748,M,11.3,Walker Hall,0,0
15043,132754,M,12.3,Walker Hall,0,0
15049,132760,M,13.3,Walker Hall,99,0
15055,132766,M,14.3,Walker Hall,99,0
15061,132772,M,15.3,Walker Hall,99,0
15067,132778,M,16.3,Walker Hall,96,0
15073,132784,M,17.3,Walker Hall,96,0
15079,132790,M,18.3,Walker Hall,96,0
15085,132796,M,19.3,Walker Hall,0,0
15092,132803,T,7.3,Walker Hall,0,0
15098,132809,T,8.3,Walker Hall,150,0
15104,132815,T,9.3,Walker Hall,150,0
15110,132821,T,10.3,Walker Hall,150,0
15116,132827,T,11.3,Walker Hall,30,0
15122,132833,T,12.3,Walker Hall,30,0
15128,132839,T,13.3,Walker Hall,121,0
15134,132845,T,14.3,Walker Hall,121,0
15140,132851,T,15.3,Walker Hall,121,0
15146,132857,T,16.3,Walker Hall,0,0
15152,132863,T,17.3,Walker Hall,0,0
15158,132869,T,18.3,Walker Hall,0,0
15164,132875,T,19.3,Walker Hall,0,0
15171,132882,W,7.3,Walker Hall,0,0
15177,132888,W,8.3,Walker Hall,175,0
15183,132894,W,9.3,Walker Hall,175,0
15189,132900,W,10.3,Walker Hall,175,0
15195,132906,W,11.3,Walker Hall,0,0
15201,132912,W,12.3,Walker Hall,0,0
15207,132918,W,13.3,Walker Hall,99,0
15213,132924,W,14.3,Walker Hall,99,0
15219,132930,W,15.3,Walker Hall,99,0
15225,132936,W,16.3,Walker Hall,96,0
15231,132942,W,17.3,Walker Hall,96,0
15237,132948,W,18.3,Walker Hall,96,0
15243,132954,W,19.3,Walker Hall,0,0
15250,132961,H,7.3,Walker Hall,0,0
15256,132967,H,8.3,Walker Hall,150,0
15262,132973,H,9.3,Walker Hall,150,0
15268,132979,H,10.3,Walker Hall,150,0
15274,132985,H,11.3,Walker Hall,30,0
15280,132991,H,12.3,Walker Hall,30,0
15286,132997,H,13.3,Walker Hall,121,0
15292,133003,H,14.3,Walker Hall,121,0
15298,133009,H,15.3,Walker Hall,121,0
15304,133015,H,16.3,Walker Hall,25,0
15310,133021,H,17.3,Walker Hall,25,0
15316,133027,H,18.3,Walker Hall,25,0
15322,133033,H,19.3,Walker Hall,0,0
15329,133040,F,7.3,Walker Hall,0,0
15335,133046,F,8.3,Walker Hall,11,0
15341,133052,F,9.3,Walker Hall,11,0
15347,133058,F,10.3,Walker Hall,11,0
15353,133064,F,11.3,Walker Hall,0,0
15359,133070,F,12.3,Walker Hall,0,0
15365,133076,F,13.3,Walker Hall,11,0
15371,133082,F,14.3,Walker Hall,11,0
15377,133088,F,15.3,Walker Hall,11,0
15383,133094,F,16.3,Walker Hall,0,0
15389,133100,F,17.3,Walker Hall,0,0
15395,133106,F,18.3,Walker Hall,0,0
15401,133112,F,19.3,Walker Hall,0,0
15408,133119,M,7.3,Weil,0,0
15414,133125,M,8.3,Weil,6,0
15420,133131,M,9.3,Weil,6,0
15426,133137,M,10.3,Weil,6,0
15432,133143,M,11.3,Weil,0,0
15438,133149,M,12.3,Weil,23,0
15444,133155,M,13.3,Weil,77,0
15450,133161,M,14.3,Weil,35,0
15456,133167,M,15.3,Weil,35,0
15462,133173,M,16.3,Weil,8,0
15468,133179,M,17.3,Weil,8,0
15474,133185,M,18.3,Weil,8,0
15480,133191,M,19.3,Weil,0,0
15487,133198,T,7.3,Weil,0,0
15493,133204,T,8.3,Weil,7,0
15499,133210,T,9.3,Weil,7,0
15505,133216,T,10.3,Weil,7,0
15511,133222,T,11.3,Weil,23,0
15517,133228,T,12.3,Weil,23,0
15523,133234,T,13.3,Weil,47,0
15529,133240,T,14.3,Weil,49,0
15535,133246,T,15.3,Weil,49,0
15541,133252,T,16.3,Weil,0,0
15547,133258,T,17.3,Weil,0,0
15553,133264,T,18.3,Weil,48,0
15559,133270,T,19.3,Weil,48,0
15566,133277,W,7.3,Weil,0,0
15572,133283,W,8.3,Weil,0,0
15578,133289,W,9.3,Weil,0,0
15584,133295,W,10.3,Weil,10,0
15590,133301,W,11.3,Weil,0,0
15596,133307,W,12.3,Weil,23,0
15602,133313,W,13.3,Weil,87,0
15608,133319,W,14.3,Weil,45,0
15614,133325,W,15.3,Weil,45,0
15620,133331,W,16.3,Weil,0,0
15626,133337,W,17.3,Weil,0,0
15632,133343,W,18.3,Weil,0,0
15638,133349,W,19.3,Weil,0,0
15645,133356,H,7.3,Weil,0,0
15651,133362,H,8.3,Weil,0,0
15657,133368,H,9.3,Weil,0,0
15663,133374,H,10.3,Weil,0,0
15669,133380,H,11.3,Weil,0,0
15675,133386,H,12.3,Weil,0,0
15681,133392,H,13.3,Weil,19,0
15687,133398,H,14.3,Weil,21,0
15693,133404,H,15.3,Weil,21,0
15699,133410,H,16.3,Weil,0,0
15705,133416,H,17.3,Weil,0,0
15711,133422,H,18.3,Weil,48,0
15717,133428,H,19.3,Weil,48,0
15724,133435,F,7.3,Weil,0,0
15730,133441,F,8.3,Weil,5,0
15736,133447,F,9.3,Weil,5,0
15742,133453,F,10.3,Weil,15,0
15748,133459,F,11.3,Weil,0,0
15754,133465,F,12.3,Weil,23,0
15760,133471,F,13.3,Weil,9,0
15766,133477,F,14.3,Weil,9,0
15772,133483,F,15.3,Weil,9,0
15778,133489,F,16.3,Weil,9,0
15784,133495,F,17.3,Weil,0,0
15790,133501,F,18.3,Weil,0,0
15796,133507,F,19.3,Weil,0,0
15803,133514,M,7.3,Whitaker,0,0
15809,133520,M,8.3,Whitaker,60,0
15815,133526,M,9.3,Whitaker,60,0
15821,133532,M,10.3,Whitaker,42,0
15827,133538,M,11.3,Whitaker,15,0
15833,133544,M,12.3,Whitaker,15,0
15839,133550,M,13.3,Whitaker,88,0
15845,133556,M,14.3,Whitaker,28,0
15851,133562,M,15.3,Whitaker,28,0
15857,133568,M,16.3,Whitaker,103,0
15863,133574,M,17.3,Whitaker,0,0
15869,133580,M,18.3,Whitaker,0,0
15875,133586,M,19.3,Whitaker,0,0
15882,133593,T,7.3,Whitaker,0,0
15888,133599,T,8.3,Whitaker,40,0
15894,133605,T,9.3,Whitaker,40,0
15900,133611,T,10.3,Whitaker,43,0
15906,133617,T,11.3,Whitaker,42,0
15912,133623,T,12.3,Whitaker,15,0
15918,133629,T,13.3,Whitaker,65,0
15924,133635,T,14.3,Whitaker,38,0
15930,133641,T,15.3,Whitaker,38,0
15936,133647,T,16.3,Whitaker,81,0
15942,133653,T,17.3,Whitaker,0,0
15948,133659,T,18.3,Whitaker,0,0
15954,133665,T,19.3,Whitaker,0,0
15961,133672,W,7.3,Whitaker,0,0
15967,133678,W,8.3,Whitaker,60,0
15973,133684,W,9.3,Whitaker,60,0
15979,133690,W,10.3,Whitaker,42,0
15985,133696,W,11.3,Whitaker,0,0
15991,133702,W,12.3,Whitaker,0,0
15997,133708,W,13.3,Whitaker,88,0
16003,133714,W,14.3,Whitaker,28,0
16009,133720,W,15.3,Whitaker,28,0
16015,133726,W,16.3,Whitaker,135,0
16021,133732,W,17.3,Whitaker,0,0
16027,133738,W,18.3,Whitaker,0,0
16033,133744,W,19.3,Whitaker,0,0
16040,133751,H,7.3,Whitaker,0,0
16046,133757,H,8.3,Whitaker,40,0
16052,133763,H,9.3,Whitaker,40,0
16058,133769,H,10.3,Whitaker,179,0
16064,133775,H,11.3,Whitaker,42,0
16070,133781,H,12.3,Whitaker,15,0
16076,133787,H,13.3,Whitaker,65,0
16082,133793,H,14.3,Whitaker,32,0
16088,133799,H,15.3,Whitaker,32,0
16094,133805,H,16.3,Whitaker,43,0
16100,133811,H,17.3,Whitaker,0,0
16106,133817,H,18.3,Whitaker,12,0
16112,133823,H,19.3,Whitaker,12,0
16119,133830,F,7.3,Whitaker,0,0
16125,133836,F,8.3,Whitaker,0,0
16131,133842,F,9.3,Whitaker,0,0
16137,133848,F,10.3,Whitaker,12,0
16143,133854,F,11.3,Whitaker,123,0
16149,133860,F,12.3,Whitaker,0,0
16155,133866,F,13.3,Whitaker,31,0
16161,133872,F,14.3,Whitaker,2,0
16167,133878,F,15.3,Whitaker,0,0
16173,133884,F,16.3,Whitaker,0,0
16179,133890,F,17.3,Whitaker,0,0
16185,133896,F,18.3,Whitaker,0,0
16191,133902,F,19.3,Whitaker,0,0
16198,133909,M,7.3,Wilson,0,0
16204,133915,M,8.3,Wilson,0,0
16210,133921,M,9.3,Wilson,0,0
16216,133927,M,10.3,Wilson,12,0
16222,133933,M,11.3,Wilson,10,0
16228,133939,M,12.3,Wilson,10,0
16234,133945,M,13.3,Wilson,250,0
16240,133951,M,14.3,Wilson,110,0
16246,133957,M,15.3,Wilson,110,0
16252,133963,M,16.3,Wilson,81,0
16258,133969,M,17.3,Wilson,0,0
16264,133975,M,18.3,Wilson,0,0
16270,133981,M,19.3,Wilson,0,0
16277,133988,T,7.3,Wilson,0,0
16283,133994,T,8.3,Wilson,0,0
16289,134000,T,9.3,Wilson,0,0
16295,134006,T,10.3,Wilson,24,0
16301,134012,T,11.3,Wilson,0,0
16307,134018,T,12.3,Wilson,0,0
16313,134024,T,13.3,Wilson,27,0
16319,134030,T,14.3,Wilson,76,0
16325,134036,T,15.3,Wilson,76,0
16331,134042,T,16.3,Wilson,68,0
16337,134048,T,17.3,Wilson,0,0
16343,134054,T,18.3,Wilson,0,0
16349,134060,T,19.3,Wilson,0,0
16356,134067,W,7.3,Wilson,0,0
16362,134073,W,8.3,Wilson,0,0
16368,134079,W,9.3,Wilson,0,0
16374,134085,W,10.3,Wilson,12,0
16380,134091,W,11.3,Wilson,0,0
16386,134097,W,12.3,Wilson,0,0
16392,134103,W,13.3,Wilson,240,0
16398,134109,W,14.3,Wilson,110,0
16404,134115,W,15.3,Wilson,114,0
16410,134121,W,16.3,Wilson,42,0
16416,134127,W,17.3,Wilson,4,0
16422,134133,W,18.3,Wilson,0,0
16428,134139,W,19.3,Wilson,0,0
16435,134146,H,7.3,Wilson,0,0
16441,134152,H,8.3,Wilson,0,0
16447,134158,H,9.3,Wilson,0,0
16453,134164,H,10.3,Wilson,24,0
16459,134170,H,11.3,Wilson,0,0
16465,134176,H,12.3,Wilson,0,0
16471,134182,H,13.3,Wilson,13,0
16477,134188,H,14.3,Wilson,72,0
16483,134194,H,15.3,Wilson,72,0
16489,134200,H,16.3,Wilson,68,0
16495,134206,H,17.3,Wilson,0,0
